storm_id,hit,minCenterDist_km,firstHitTime_utc
8408,0,1016.35623117659,NaT
8409,0,133.020666032507,NaT
8410,0,1543.14969611651,NaT
8411,1,234.174827671729,1984-Sep-05 00:00:00
8412,0,405.404409651476,NaT
8413,0,5373.11426816089,NaT
8414,0,411.047269552152,NaT
8415,0,2923.2710025613,NaT
8416,0,3548.62048427781,NaT
8417,0,4131.29405647903,NaT
8418,0,3911.15692908388,NaT
8419,0,3263.89817029601,NaT
8420,0,964.833084921966,NaT
8421,0,3251.50083057595,NaT
8422,0,1766.58617816327,NaT
8423,0,672.557617102725,NaT
8424,0,813.257694800183,NaT
8425,0,1095.76493967729,NaT
8426,0,2127.99191921547,NaT
8427,0,1842.22707579805,NaT
8501,0,2214.47648689246,NaT
8502,0,3385.35984485218,NaT
8503,0,1726.18259383866,NaT
8504,0,249.039997241242,NaT
8505,1,326.614569931342,1985-Jun-23 12:00:00
8506,0,1844.98477421578,NaT
8507,0,1221.35083800467,NaT
8508,0,1919.54690073642,NaT
8509,0,1698.09017550495,NaT
8510,0,1260.55224942358,NaT
8511,0,514.228963000892,NaT
8512,0,1648.24664965964,NaT
8513,0,1059.61766433575,NaT
8514,0,2558.74209344666,NaT
8515,0,6105.96922290946,NaT
8516,1,57.9785507029423,1985-Sep-05 00:00:00
8517,0,290.612227537929,NaT
8518,0,96.3603685962316,NaT
8519,1,237.518458627646,1985-Sep-29 06:00:00
8520,0,1134.84974579486,NaT
8521,0,584.149971560155,NaT
8522,1,332.148759254081,1985-Oct-20 12:00:00
8523,0,2334.15664288918,NaT
8524,0,760.248105533718,NaT
8525,0,988.23310949042,NaT
8526,0,1516.21776779449,NaT
8527,0,1339.4704475662,NaT
8601,0,2153.2093595982,NaT
8602,0,2500.41544682397,NaT
8603,0,3932.52152413498,NaT
8604,0,48.2479270640599,NaT
8605,0,994.765355266352,NaT
8606,0,1491.40705484228,NaT
8607,0,345.804068401326,NaT
8608,0,1810.5759730781,NaT
8609,0,181.011557829187,NaT
8610,0,1323.21260085633,NaT
8611,0,4136.5876856176,NaT
8612,0,3896.14939661011,NaT
8613,0,1496.19475450052,NaT
8614,1,142.131960377222,1986-Aug-19 12:00:00
8615,0,2905.13986018034,NaT
8616,0,957.146526921478,NaT
8617,0,2734.54931120416,NaT
8618,0,2627.14899647498,NaT
8619,0,461.609631143642,NaT
8620,1,22.2246865066602,1986-Oct-17 00:00:00
8621,0,3100.91429281699,NaT
8622,0,689.17792049313,NaT
8623,0,772.818916765169,NaT
8624,0,320.341636672944,NaT
8625,0,1226.93148063828,NaT
8626,0,1347.422135498,NaT
8627,0,2997.85484584652,NaT
8628,0,981.06488375392,NaT
8629,0,398.75418658079,NaT
8701,0,2334.84294214528,NaT
8702,0,1775.13819824084,NaT
8703,0,41.9738054956403,NaT
8704,0,1983.35539166462,NaT
8705,0,1382.17677964168,NaT
8706,0,1058.15321667551,NaT
8707,0,2142.25627415195,NaT
8708,0,1058.40409335599,NaT
8709,0,520.151820582174,NaT
8710,0,3076.30463628462,NaT
8711,0,446.206383230157,NaT
8712,0,1475.45522615437,NaT
8713,0,2616.15096374347,NaT
8714,0,781.832457003652,NaT
8715,0,4392.52722824252,NaT
8716,0,2569.22313898602,NaT
8717,0,5741.36251361292,NaT
8718,0,3730.42726003088,NaT
8719,0,2077.68645999909,NaT
8720,0,197.307484396043,NaT
8721,0,811.307835034504,NaT
8722,1,154.490151670499,1987-Nov-27 18:00:00
8723,0,907.389553067464,NaT
8801,0,859.194537050339,NaT
8802,0,557.537156646356,NaT
8803,0,737.601209043783,NaT
8804,0,1317.68862963543,NaT
8805,0,125.361177718982,NaT
8806,0,420.645365810374,NaT
8807,0,2609.29799203395,NaT
8808,0,2569.62066074375,NaT
8809,0,1230.6575588611,NaT
8810,0,4327.139544976,NaT
8811,0,1609.71260062502,NaT
8812,0,5337.15725246482,NaT
8813,0,1146.78490534969,NaT
8814,0,4090.42880440508,NaT
8815,0,3051.51901473786,NaT
8816,0,2192.02099782285,NaT
8817,0,5003.95585848654,NaT
8818,0,3198.92332248131,NaT
8819,0,4421.49134383468,NaT
8820,0,2174.65699871772,NaT
8821,0,476.892232300799,NaT
8822,0,1535.65828529884,NaT
8823,0,193.945064857892,NaT
8824,0,1255.23655104587,NaT
8825,0,727.757504233888,NaT
8826,0,1711.36221512052,NaT
8827,0,329.873323569569,NaT
8828,0,278.916184749878,NaT
8829,0,630.834085237666,NaT
8830,0,1082.01242162606,NaT
8831,0,1292.08673663768,NaT
8901,0,1802.50258124845,NaT
8902,0,3522.44136323308,NaT
8903,1,107.903339174011,1989-May-20 00:00:00
8904,0,598.234674166035,NaT
8905,1,382.332524971766,1989-Jun-10 00:00:00
8906,0,1566.29866774765,NaT
8907,0,185.633687754437,NaT
8908,1,41.9584597527726,1989-Jul-17 12:00:00
8909,0,1275.45822364658,NaT
8910,0,550.602383496121,NaT
8911,0,2091.44941574893,NaT
8912,0,1008.30755150939,NaT
8913,0,3219.80463742908,NaT
8914,0,3693.85840576868,NaT
8915,0,3120.36446274633,NaT
8916,0,3177.16220763385,NaT
8917,0,1263.85989053345,NaT
8918,0,3480.70199766298,NaT
8919,0,962.182839216189,NaT
8920,0,3718.57863790636,NaT
8921,0,1265.588236134,NaT
8922,0,1278.59711546181,NaT
8923,0,338.798251608142,NaT
8924,0,258.906142781756,NaT
8925,0,2948.80666949049,NaT
8926,0,455.935119039874,NaT
8927,0,377.962444289048,NaT
8928,0,2570.63277692088,NaT
8929,0,1692.45994019726,NaT
8930,0,705.844005967412,NaT
8931,0,2015.68630373921,NaT
8932,0,3591.74890106498,NaT
9001,0,3586.79645727393,NaT
9002,0,3703.59475560439,NaT
9003,1,300.855802120244,1990-May-18 00:00:00
9004,1,154.798920576829,1990-Jun-17 06:00:00
9005,0,965.325385037592,NaT
9006,0,599.021003049615,NaT
9007,0,1324.52935640838,NaT
9008,0,3084.58585780436,NaT
9009,0,376.66017216367,NaT
9010,0,2364.84050061877,NaT
9011,0,1670.5485657378,NaT
9012,0,599.329927030298,NaT
9013,0,6177.02044239777,NaT
9014,0,2329.101904077,NaT
9015,0,1232.86504126513,NaT
9016,1,383.111628269492,1990-Aug-28 06:00:00
9017,0,518.150248359803,NaT
9018,0,537.910110865166,NaT
9019,0,1778.72777136299,NaT
9020,0,1484.68104884419,NaT
9021,0,1625.9313935582,NaT
9022,0,838.817419312344,NaT
9023,0,3088.40277006569,NaT
9024,0,771.014530997774,NaT
9025,0,410.267434635946,NaT
9026,0,905.996224258231,NaT
9027,0,2213.58576894855,NaT
9028,0,1481.70193137713,NaT
9029,0,2670.70554987359,NaT
9101,0,1104.80969106579,NaT
9102,0,4261.80655737931,NaT
9103,0,398.84417367614,NaT
9104,0,1290.03602297245,NaT
9105,0,810.31552862806,NaT
9106,0,317.698746354824,NaT
9107,0,423.836577887971,NaT
9108,1,157.219522638223,1991-Jul-23 18:00:00
9109,0,1496.15575237833,NaT
9110,0,708.210787368039,NaT
9111,1,78.7147065848832,1991-Aug-15 00:00:00
9112,0,1761.82864668481,NaT
9113,0,2008.79782767653,NaT
9114,0,2157.91863389801,NaT
9115,0,2692.34350580024,NaT
9116,0,252.068131009832,NaT
9117,0,1690.96171741711,NaT
9118,0,1755.09377298542,NaT
9119,0,1446.71001126293,NaT
9120,0,477.498277569967,NaT
9121,0,1876.31575936617,NaT
9122,0,3855.57879990278,NaT
9123,0,793.415185270991,NaT
9124,0,774.295086492823,NaT
9125,0,1080.1510318176,NaT
9126,0,3015.40067495808,NaT
9127,0,514.540004911765,NaT
9128,0,2800.70830161122,NaT
9129,0,4671.78353031079,NaT
9201,0,3044.90852782493,NaT
9202,0,4577.76893609598,NaT
9203,0,1194.78610475337,NaT
9204,0,361.267564569079,NaT
9205,0,255.274378575699,NaT
9206,0,178.655431259535,NaT
9207,1,109.247226809677,1992-Jul-22 00:00:00
9208,0,4675.34417603177,NaT
9209,0,1939.65808621481,NaT
9210,0,1874.11839354534,NaT
9211,0,2291.07777233557,NaT
9212,0,438.68925813928,NaT
9213,0,4453.31175938871,NaT
9214,0,1795.15919062314,NaT
9215,0,229.739930501205,NaT
9216,0,862.577206856851,NaT
9217,0,3404.67722052478,NaT
9218,0,4292.34327473238,NaT
9219,0,998.38010849032,NaT
9220,0,3943.41978088902,NaT
9221,0,4744.56044034901,NaT
9222,0,1528.06972666283,NaT
9223,0,4143.14515185511,NaT
9224,0,816.606906744448,NaT
9225,0,2728.23399185497,NaT
9226,0,776.381436668031,NaT
9227,0,3755.77657649756,NaT
9228,0,2247.19814832196,NaT
9229,0,1315.99178918422,NaT
9230,0,1828.33676055516,NaT
9231,0,2842.28517613491,NaT
9301,0,4008.64656840294,NaT
9302,1,65.7689485484096,1993-Jun-27 00:00:00
9303,0,326.921224195719,NaT
9304,0,2625.05410448034,NaT
9305,0,2146.04770181669,NaT
9306,0,1720.86052315277,NaT
9307,0,1854.66994575283,NaT
9308,0,1449.70785518746,NaT
9309,1,31.1810666149529,1993-Aug-20 00:00:00
9310,0,4746.96775945465,NaT
9311,0,3064.0041229196,NaT
9312,0,399.729083025652,NaT
9313,0,1375.81238516055,NaT
9314,0,1649.67581627496,NaT
9315,0,386.847867926313,NaT
9316,1,160.522357025523,1993-Sep-17 00:00:00
9317,0,3329.09608626211,NaT
9318,1,21.8331591382527,1993-Sep-25 12:00:00
9319,0,2112.26012669339,NaT
9320,0,990.600153999934,NaT
9321,0,2111.44544408883,NaT
9322,0,4191.13035547699,NaT
9323,0,37.1285683039593,NaT
9324,0,2457.08913455954,NaT
9325,0,894.920452075314,NaT
9326,0,1050.30200194727,NaT
9327,0,1132.92186107623,NaT
9328,0,1211.15724499885,NaT
9401,0,667.653375552068,NaT
9402,0,2475.10622310956,NaT
9403,0,92.7256832496189,NaT
9404,0,52.277320177879,NaT
9405,0,692.526986977663,NaT
9406,0,642.855982952083,NaT
9407,0,1452.36223164069,NaT
9408,0,2468.70524945692,NaT
9409,0,679.196889541652,NaT
9410,0,311.786846193063,NaT
9411,0,1450.82332621017,NaT
9412,0,631.424280928217,NaT
9413,0,1101.01759752305,NaT
9414,0,1662.9350385227,NaT
9415,0,5930.53732641806,NaT
9416,0,1062.27575811348,NaT
9417,0,854.110008137708,NaT
9418,0,104.345564007759,NaT
9419,0,4761.56400647394,NaT
9420,0,6131.74476885144,NaT
9421,0,2848.22103387021,NaT
9422,0,406.749177138684,NaT
9423,0,170.868327045787,NaT
9424,0,3986.12475010351,NaT
9425,0,3181.60447533658,NaT
9426,0,2150.66645831973,NaT
9427,0,3893.16968302698,NaT
9428,0,3815.16329896575,NaT
9429,0,1199.78439697716,NaT
9430,0,1051.95425004276,NaT
9431,0,1880.35697229295,NaT
9432,0,3727.03048441072,NaT
9433,0,4187.4045004104,NaT
9434,0,2180.51360157629,NaT
9435,0,422.290954046958,NaT
9436,0,2323.37766245609,NaT
9501,0,4666.46871436674,NaT
9502,0,590.277768124489,NaT
9503,0,1557.79813360077,NaT
9504,0,477.601958611776,NaT
9505,0,264.155324980011,NaT
9506,0,163.727836121299,NaT
9507,0,1254.19927137964,NaT
9508,0,295.119263096588,NaT
9509,0,345.022290573549,NaT
9510,0,4053.15354712844,NaT
9511,0,150.420196679314,NaT
9512,0,2554.38085727074,NaT
9513,0,1283.85615160518,NaT
9514,1,342.597402407645,1995-Sep-20 06:00:00
9515,0,58.2989322660384,NaT
9516,0,144.116917366454,NaT
9517,0,2566.08628942138,NaT
9518,0,2277.439226725,NaT
9519,0,826.611992428352,NaT
9520,0,441.007250492188,NaT
9521,0,682.786407119074,NaT
9522,0,3997.51756034341,NaT
9523,0,1987.64561774612,NaT
9601,0,1526.30151436146,NaT
9602,0,1232.87094551121,NaT
9603,0,1356.95725714065,NaT
9604,0,517.51691637261,NaT
9605,0,2913.7919149048,NaT
9606,0,2069.66037133696,NaT
9607,0,285.840566472313,NaT
9608,0,609.548064691767,NaT
9609,0,777.648631685226,NaT
9610,0,4073.91712047191,NaT
9611,0,299.816375070327,NaT
9612,0,1693.1656351355,NaT
9613,0,356.167419810348,NaT
9614,0,3075.12965326207,NaT
9615,0,4781.59573566406,NaT
9616,1,75.1701450476605,1996-Sep-08 12:00:00
9617,0,1466.58598436695,NaT
9618,0,3264.57766616065,NaT
9619,1,147.541290458068,1996-Sep-20 00:00:00
9620,0,2646.55213825987,NaT
9621,0,1353.9285429115,NaT
9622,0,458.199856172615,NaT
9623,0,3373.46530686736,NaT
9624,0,1968.40455355273,NaT
9625,0,590.277768124489,NaT
9626,0,2952.62328044118,NaT
9701,0,2655.53322942269,NaT
9702,0,4350.86554834031,NaT
9703,0,5215.82733234443,NaT
9704,0,908.000778531827,NaT
9705,0,4811.20012340717,NaT
9706,0,3027.94951248749,NaT
9707,0,2179.14263933438,NaT
9708,0,1493.86079342223,NaT
9709,0,2055.97006947025,NaT
9710,0,3752.58649401543,NaT
9711,0,1436.32196803176,NaT
9712,1,183.53855844563,1997-Aug-01 12:00:00
9713,0,1242.66188059989,NaT
9714,0,5442.34210222902,NaT
9715,1,97.7809143993901,1997-Aug-22 06:00:00
9716,0,898.241829585497,NaT
9717,0,335.719295731575,NaT
9718,0,2722.45961742991,NaT
9719,0,1962.26132036179,NaT
9720,0,3122.47791998688,NaT
9721,0,584.7744925554,NaT
9722,0,4638.75748137377,NaT
9723,0,1069.19342282019,NaT
9724,0,2534.52718978397,NaT
9725,0,2414.0731442008,NaT
9726,0,1416.65344090778,NaT
9727,0,1225.24860880988,NaT
9728,0,2003.64029085156,NaT
9801,0,685.656503550261,NaT
9802,0,853.79909569216,NaT
9803,0,62.6414509411954,NaT
9804,0,1819.62080450333,NaT
9805,0,2644.41664111977,NaT
9806,0,1283.52070581547,NaT
9807,0,796.145907338326,NaT
9808,0,2522.78737782141,NaT
9809,0,1047.17386903957,NaT
9810,0,918.229560912412,NaT
9811,1,370.800541335759,1998-Oct-25 06:00:00
9812,0,1094.15886711253,NaT
9813,0,991.518785670872,NaT
9814,0,813.503340228477,NaT
9815,0,912.326295437255,NaT
9816,0,1536.13718162073,NaT
9901,0,1620.65375665779,NaT
9902,0,253.99607421861,NaT
9903,0,81.4072127919864,NaT
9904,0,3179.12375328174,NaT
9905,0,1243.36097213216,NaT
9906,0,178.388813322029,NaT
9907,0,1639.71418000332,NaT
9908,0,1694.98701718317,NaT
9909,0,342.81616734636,NaT
9910,1,247.164658771674,1999-Aug-21 18:00:00
9911,0,5395.64567500577,NaT
9912,0,4729.23420584144,NaT
9913,0,2873.46604340456,NaT
9914,0,482.894968695323,NaT
9915,1,216.91650032343,1999-Sep-16 00:00:00
9916,0,2201.75803367673,NaT
9917,0,1573.61659316116,NaT
9918,0,1379.44879742521,NaT
9919,0,205.85436871198,NaT
9920,0,595.71541381373,NaT
9921,0,490.198143052576,NaT
9922,0,1896.42744290406,NaT
